Car Name,Brand,Price,Mileage,Dealer
2023 Land Rover Range Rover,land--rover,"$68,756","29,502 miles",Mercedes-Benz of North Olmsted/ OH
2025 Land Rover Range Rover,land--rover,"$85,568","18,239 miles",Mercedes-Benz of North Olmsted/ OH
2023 Land Rover Range Rover SE,land--rover,"$102,000","9,181 miles",Mercedes-Benz of North Olmsted/ OH
2023 Land Rover Range Rover SE,land--rover,"$94,895","31,280 miles",Lamborghini Paramus/ NJ
1997 Land Rover Defender 90,land--rover,"$109,895",284 miles,Lamborghini Paramus/ NJ
1992 Land Rover Defender 90,land--rover,"$79,895",42 miles,Lamborghini Paramus/ NJ
1993 Land Rover Defender 110,land--rover,"$112,895","3,971 miles",Lamborghini Paramus/ NJ
2023 Land Rover Range Rover,land--rover,"$179,995","12,240 miles",Ryan Friedman Motor Cars/ NY
2023 Land Rover Range Rover SE,land--rover,"$98,900","37,160 miles",McLaren North Jersey/ NJ
2024 Land Rover Defender 110,land--rover,Call for Price,"9,746 miles",McLaren North Jersey/ NJ
1992 Land Rover Defender 110,land--rover,Call for Price,"2,620 miles",McLaren North Jersey/ NJ
1996 Land Rover Defender 110,land--rover,"$210,000","3,100 miles",ECD Auto Design
1998 Land Rover Defender 110,land--rover,"$249,995 OBO",1 miles,ECD Auto Design
2025 Land Rover Defender 110,land--rover,"$139,995 OBO","3,510 miles",ECD Auto Design
2020 Land Rover Range Rover,land--rover,"$44,900","42,317 miles",Driving Emotions
2020 Land Rover Range Rover,land--rover,Call for Price,"53,828 miles",Driving Emotions
2025 Land Rover Range Rover Autobiography,land--rover,"$179,997","1,533 miles",Dave Arbogast Luxury Vehicles
2024 Land Rover Range Rover,land--rover,"$152,900","2,689 miles",Tactical Fleet/ TX
2023 Land Rover Range Rover SE,land--rover,"$97,900","17,638 miles",Tactical Fleet/ TX
2025 Land Rover Defender,land--rover,"$160,900",46 miles,Tactical Fleet/ TX
2023 Land Rover Defender 110,land--rover,"$57,900","38,491 miles",Ferrari Dallas/ TX
2022 Land Rover Range Rover SE,land--rover,"$96,990","35,304 miles",One Legacy Motors/ TX
2021 Land Rover Defender 110,land--rover,"$44,900","73,237 miles",Texas Vehicle Exchange/ TX
2024 Land Rover Defender 130,land--rover,"$83,777","36,530 miles",Earth MotorCars/ TX
1987 Land Rover Defender 110,land--rover,"$229,900",111 miles,Earth MotorCars/ TX
1985 Land Rover Defender 110,land--rover,"$229,900",111 miles,Earth MotorCars/ TX
2024 Land Rover Range Rover Evoque,land--rover,"$45,790","8,524 miles",Earth MotorCars/ TX
2022 Land Rover Range Rover Velar,land--rover,"$36,398","48,807 miles",Earth MotorCars/ TX
2023 Land Rover Defender 110,land--rover,"$74,880","38,465 miles",Earth MotorCars/ TX
2020 Land Rover Range Rover Sport HSE,land--rover,"$33,770","46,186 miles",One Legacy Motors/ TX
2023 Land Rover Range Rover,land--rover,"$114,990","11,974 miles",One Legacy Motors/ TX
2020 Land Rover Range Rover HSE,land--rover,"$44,990","47,136 miles",One Legacy Motors/ TX
2023 Land Rover Range Rover Autobiography,land--rover,"$126,699","8,071 miles",Earth MotorCars/ TX
2024 Land Rover Defender 110,land--rover,"$67,990","21,089 miles",One Legacy Motors/ TX
2024 Land Rover Range Rover,land--rover,"$77,290","19,022 miles",Earth MotorCars/ TX
2021 Land Rover Range Rover,land--rover,Call for Price,"55,853 miles",Earth MotorCars/ TX
2020 Land Rover Range Rover Sport HSE,land--rover,"$38,990","56,007 miles",One Legacy Motors/ TX
2021 Land Rover Range Rover,land--rover,"$40,990","46,147 miles",One Legacy Motors/ TX
2022 Land Rover Range Rover Westminster,land--rover,"$53,990","42,147 miles",One Legacy Motors/ TX
2023 Land Rover Range Rover,land--rover,"$69,550","39,573 miles",One Legacy Motors/ TX
2021 Land Rover Range Rover Evoque,land--rover,"$25,990","46,812 miles",One Legacy Motors/ TX
1995 Land Rover Defender 110,land--rover,"$69,900","11,111 miles",Earth MotorCars/ TX
2024 Land Rover Range Rover Evoque,land--rover,"$43,990","8,696 miles",One Legacy Motors/ TX
2023 Land Rover Range Rover Evoque,land--rover,"$33,498","46,605 miles",Earth MotorCars/ TX
1996 Land Rover Defender 110,land--rover,"$210,000","3,100 miles",ECD Auto Design
1998 Land Rover Defender 110,land--rover,"$249,995 OBO",1 miles,ECD Auto Design
2025 Land Rover Defender 110,land--rover,"$139,995 OBO","3,510 miles",ECD Auto Design
2020 Land Rover Range Rover,land--rover,"$44,900","42,317 miles",Driving Emotions
2025 Land Rover Range Rover Autobiography,land--rover,"$179,997","1,533 miles",Dave Arbogast Luxury Vehicles
2020 Land Rover Range Rover,land--rover,Call for Price,"53,828 miles",Driving Emotions
2024 Land Rover Range Rover,land--rover,"$77,390","19,847 miles",Earth MotorCars/ TX
2024 Land Rover Range Rover,land--rover,"$83,998","5,718 miles",Earth MotorCars/ TX
2020 Land Rover Range Rover Autobiography,land--rover,"$66,978","29,650 miles",Earth MotorCars/ TX
2023 Land Rover Range Rover Velar,land--rover,"$42,440","26,652 miles",One Legacy Motors/ TX
2023 Land Rover Defender 90,land--rover,"$42,990","23,228 miles",One Legacy Motors/ TX
2023 Land Rover Range Rover SV,land--rover,"$151,990","30,500 miles",One Legacy Motors/ TX
2024 Land Rover Range Rover,land--rover,"$79,997","26,342 miles",Earth MotorCars/ TX
2022 Land Rover Range Rover Sport HSE,land--rover,"$44,777","46,801 miles",Earth MotorCars/ TX
1992 Land Rover Defender 110,land--rover,"$185,000","1,071 miles",Private seller
1999 Land Rover Defender 110,land--rover,"$275,000",100 miles,Private seller
1994 Land Rover Defender 90,land--rover,"$125,000",551 miles,Broad Arrow Private Sales/ MI
2022 Land Rover Range Rover Westminster,land--rover,"$59,901","38,468 miles",Mark Motors/ TX
2023 Land Rover Range Rover,land--rover,"$97,995","25,317 miles",Motor Cars of Chicago/ IL
2020 Land Rover Range Rover Sport SVR,land--rover,"$62,995","58,603 miles",Motor Cars of Chicago/ IL
2024 Land Rover Range Rover,land--rover,"$73,995","13,077 miles",Motor Cars of Chicago/ IL
2020 Land Rover Range Rover,land--rover,"$31,995","87,799 miles",Motor Cars of Chicago/ IL
2020 Land Rover Range Rover,land--rover,"$79,995","32,827 miles",Motor Cars of Chicago/ IL
2024 Land Rover Defender 130,land--rover,"$70,995","12,213 miles",Motor Cars of Chicago/ IL
2022 Land Rover Range Rover,land--rover,"$59,995","32,700 miles",Motor Cars of Chicago/ IL
2020 Land Rover Range Rover,land--rover,"$89,995","24,817 miles",Motor Cars of Chicago/ IL
2022 Land Rover Defender 110,land--rover,"$58,995","87,817 miles",Motor Cars of Chicago/ IL
2024 Land Rover Range Rover,land--rover,"$139,995","13,040 miles",Motor Cars of Chicago/ IL
1990 Land Rover Defender 110,land--rover,"$79,800","127,739 miles",Chicago Motor Cars/ IL
2016 Land Rover Range Rover HSE,land--rover,"$28,800","55,401 miles",Chicago Motor Cars/ IL
2018 Land Rover Range Rover Sport HSE,land--rover,Call for Price,"48,793 miles",Chicago Motor Cars/ IL
2024 Land Rover Defender 110,land--rover,Call for Price,"4,675 miles",Chicago Motor Cars/ IL
2016 Land Rover Range Rover Sport HSE,land--rover,"$21,800","64,529 miles",Chicago Motor Cars/ IL
1998 Land Rover Defender 110,land--rover,"$249,995 OBO",1 miles,ECD Auto Design
1996 Land Rover Defender 110,land--rover,"$210,000","3,100 miles",ECD Auto Design
2025 Land Rover Defender 110,land--rover,"$139,995 OBO","3,510 miles",ECD Auto Design
2025 Land Rover Range Rover Autobiography,land--rover,"$179,997","1,533 miles",Dave Arbogast Luxury Vehicles
2021 Land Rover Range Rover Sport HSE,land--rover,"$36,813","40,852 miles",ONE EXOTICS LLC
2020 Land Rover Range Rover,land--rover,"$44,900","42,317 miles",Driving Emotions
2016 Land Rover Range Rover Sport SVR,land--rover,Call for Price,"55,109 miles",Chicago Motor Cars/ IL
2016 Land Rover Range Rover Supercharged,land--rover,"$24,800","139,885 miles",Chicago Motor Cars/ IL
2014 Land Rover Range Rover Autobiography,land--rover,"$32,800","57,258 miles",Chicago Motor Cars/ IL
2022 Land Rover Range Rover,land--rover,"$52,800","36,272 miles",Chicago Motor Cars/ IL
2025 Land Rover Range Rover,land--rover,Call for Price,"2,032 miles",Chicago Motor Cars/ IL
2024 Land Rover Range Rover,land--rover,"$166,800","14,883 miles",Chicago Motor Cars/ IL
2023 Land Rover Range Rover,land--rover,"$105,800","22,452 miles",Chicago Motor Cars/ IL
2023 Land Rover Range Rover SE,land--rover,Call for Price,"22,235 miles",Gillespie Ford/ IL
1992 Land Rover Defender 90,land--rover,"$131,000","1,400 miles",Private seller
1997 Land Rover Defender 90,land--rover,"$124,800","38,100 miles",Copley Motorcars/ MA
1994 Land Rover Defender 90,land--rover,"$84,800","51,584 miles",Copley Motorcars/ MA
1994 Land Rover Defender 90,land--rover,"$148,800","34,750 miles",Copley Motorcars/ MA
1997 Land Rover Defender,land--rover,"$90,000 OBO","65,121 miles",Private seller
2024 Land Rover Defender,land--rover,"$81,990","3,453 miles",Twin Cities Performance/ MN
2024 Land Rover Defender 110,land--rover,"$95,499","4,404 miles",Blue Chip/ CO
2024 Land Rover Range Rover,land--rover,"$129,991","6,700 miles",Loren Automotive Group/ AZ
2023 Land Rover Range Rover,land--rover,Call for Price,"34,013 miles",Loren Automotive Group/ AZ
1993 Land Rover Defender,land--rover,"$250,000 OBO","2,670 miles",Private seller
2008 Land Rover Defender 110,land--rover,"$135,950",750 miles,Celebrity Cars Las Vegas/ NV
2021 Land Rover Range Rover Sport HSE,land--rover,"$39,995","49,630 miles",Vegas Auto Gallery/ NV
2024 Land Rover Defender 130,land--rover,"$102,995","6,734 miles",Vegas Auto Gallery/ NV
2025 Land Rover Range Rover Sport SV,land--rover,"$174,788","8,911 miles",Vegas Auto Gallery/ NV
2025 Land Rover Range Rover SE,land--rover,"$219,800","4,736 miles",Vegas Auto Gallery/ NV
2025 Land Rover Range Rover SE,land--rover,"$159,788",373 miles,Vegas Auto Gallery/ NV
2023 Land Rover Range Rover,land--rover,"$79,495","19,039 miles",Vegas Auto Gallery/ NV
2023 Land Rover Range Rover SE,land--rover,"$108,788","34,649 miles",Vegas Auto Gallery/ NV
2025 Land Rover Range Rover,land--rover,"$165,800","1,676 miles",Vegas Auto Gallery/ NV
1996 Land Rover Defender 110,land--rover,"$210,000","3,100 miles",ECD Auto Design
1998 Land Rover Defender 110,land--rover,"$249,995 OBO",1 miles,ECD Auto Design
2025 Land Rover Defender 110,land--rover,"$139,995 OBO","3,510 miles",ECD Auto Design
2021 Land Rover Range Rover Sport HSE,land--rover,"$36,813","40,852 miles",ONE EXOTICS LLC
2025 Land Rover Range Rover Autobiography,land--rover,"$179,997","1,533 miles",Dave Arbogast Luxury Vehicles
2020 Land Rover Range Rover,land--rover,"$44,900","42,317 miles",Driving Emotions
2020 Land Rover Range Rover Sport SVR,land--rover,"$54,995","57,420 miles",Vegas Auto Gallery/ NV
2023 Land Rover Range Rover SV,land--rover,"$152,495","14,442 miles",Vegas Auto Gallery/ NV
2023 Land Rover Range Rover Autobiography,land--rover,Call for Price,"5,566 miles",Vegas Auto Gallery/ NV
2024 Land Rover Range Rover SV,land--rover,"$179,788","17,573 miles",Vegas Auto Gallery/ NV
2024 Land Rover Range Rover SE,land--rover,"$119,788","17,925 miles",Vegas Auto Gallery/ NV
2024 Land Rover Range Rover SV,land--rover,"$162,995","21,690 miles",Vegas Auto Gallery/ NV
2023 Land Rover Range Rover SE,land--rover,"$98,490","13,460 miles",Ferrari of Las Vegas/ NV
2023 Land Rover Range Rover Autobiography,land--rover,"$114,990","18,901 miles",Ferrari of Las Vegas/ NV
2023 Land Rover Range Rover SE,land--rover,"$88,990","25,097 miles",Ferrari of Las Vegas/ NV
2024 Land Rover Discovery,land--rover,"$54,458",8 miles,Desert European Motorcars/ CA
2024 Land Rover Range Rover SV,land--rover,"$166,999","18,626 miles",EUROCAR/ CA
2020 Land Rover Defender 110,land--rover,"$47,950","24,487 miles",Marshall Goldman Newport Beach/ CA
2018 Land Rover Range Rover Autobiography,land--rover,"$41,990","66,603 miles",Specialty Car Collection/ CA
2023 Land Rover Discovery,land--rover,"$34,999","12,808 miles",Galpin Aston Martin/ CA
2025 Land Rover Range Rover SV,land--rover,"$499,999",57 miles,Galpin Aston Martin/ CA
2024 Land Rover Defender 110,land--rover,"$76,568","18,421 miles",Galpin Aston Martin/ CA
1995 Land Rover Range Rover,land--rover,"$185,999","2,159 miles",Galpin Aston Martin/ CA
2022 Land Rover Range Rover Sport HSE,land--rover,"$37,999","60,864 miles",Galpin Aston Martin/ CA
2023 Land Rover Discovery,land--rover,"$61,275","10,735 miles",Galpin Aston Martin/ CA
2025 Land Rover Range Rover,land--rover,"$129,950","7,289 miles",Galpin Aston Martin/ CA
2021 Land Rover Defender 110,land--rover,"$47,250","18,095 miles",Galpin Aston Martin/ CA
2023 Land Rover Range Rover,land--rover,"$95,950","34,392 miles",Galpin Aston Martin/ CA
1990 Land Rover Defender 110,land--rover,"$114,950","3,640 miles",Galpin Aston Martin/ CA
2022 Land Rover Range Rover,land--rover,"$58,938","53,455 miles",Galpin Aston Martin/ CA
1996 Land Rover Defender 110,land--rover,"$419,914","1,120 miles",Galpin Aston Martin/ CA
1995 Land Rover Defender 90,land--rover,"$139,998",640 miles,Galpin Aston Martin/ CA
1997 Land Rover Defender 90,land--rover,"$159,950","4,780 miles",Galpin Aston Martin/ CA
2025 Land Rover Defender 110,land--rover,"$139,995 OBO","3,510 miles",ECD Auto Design
1996 Land Rover Defender 110,land--rover,"$210,000","3,100 miles",ECD Auto Design
1998 Land Rover Defender 110,land--rover,"$249,995 OBO",1 miles,ECD Auto Design
2020 Land Rover Range Rover,land--rover,"$44,900","42,317 miles",Driving Emotions
2025 Land Rover Range Rover Autobiography,land--rover,"$179,997","1,533 miles",Dave Arbogast Luxury Vehicles
2020 Land Rover Range Rover,land--rover,Call for Price,"53,828 miles",Driving Emotions
2024 Land Rover Defender 110,land--rover,"$139,999","11,818 miles",Galpin Aston Martin/ CA
2024 Land Rover Defender 130,land--rover,"$69,999","17,126 miles",Galpin Aston Martin/ CA
2025 Land Rover Range Rover,land--rover,"$90,866","18,469 miles",Galpin Aston Martin/ CA
1986 Land Rover Defender 110,land--rover,"$77,950","63,226 miles",Galpin Aston Martin/ CA
1961 Land Rover Series I,land--rover,"$39,950","96,231 miles",Fusion Luxury Motors/ CA
1991 Land Rover Defender 110,land--rover,"$198,950","34,371 miles",Fusion Luxury Motors/ CA
1991 Land Rover Defender 110,land--rover,"$175,550","1,688 miles",Fusion Luxury Motors/ CA
1986 Land Rover Defender 90,land--rover,"$219,950","2,177 miles",Fusion Luxury Motors/ CA
2025 Land Rover Range Rover SV,land--rover,"$271,370",Call for miles,Private seller
2023 Land Rover Range Rover,land--rover,"$143,908","1,675 miles",Private seller
2025 Land Rover Range Rover Sport SV,land--rover,"$187,725",Call for miles,Private seller
2025 Land Rover Range Rover SV,land--rover,"$371,625",Call for miles,Private seller
2024 Land Rover Range Rover SE,land--rover,"$96,750","14,767 miles",Ferrari Silicon Valley/ CA
1990 Land Rover Defender 110,land--rover,"$189,900","4,247 miles",Grand Prix Motors/ OR
2021 Land Rover Range Rover Westminster,land--rover,"$47,900","53,256 miles",Grand Prix Motors/ OR
2022 Land Rover Discovery,land--rover,"$49,950","28,271 miles",Park Place Ltd./ WA
2024 Land Rover Range Rover,land--rover,"$154,950","6,056 miles",Park Place Ltd./ WA
1994 Land Rover Defender 110,land--rover,"$89,950","170,667 miles",Park Place Ltd./ WA
2022 Land Rover Defender,land--rover,"$59,950","1,569 miles",Park Place Ltd./ WA
2024 Land Rover Range Rover,land--rover,"$144,889","4,111 miles",Velocity Honolulu/ HI
1993 Land Rover Defender 110,land--rover,"$319,000",700 miles,Private seller
2005 Land Rover Defender 90,land--rover,"$156,861",78 miles,Quadriam Collections/ QC
1987 Land Rover Defender 110,land--rover,"$291,586","3,381 miles",Grand Touring Automobiles Uptown Toronto/ ON
2021 Land Rover Range Rover Sport SVR,land--rover,"$71,072","28,148 miles",John Scotti Automotive LTEE/ QC
2025 Land Rover Defender,land--rover,"$167,990",50 miles,Private seller
1992 Land Rover Range Rover,land--rover,Call for Price,Call for miles,RM Sothebys/ ON
1997 Land Rover Defender,land--rover,"$99,529","47,283 miles",John Scotti Automotive LTEE/ QC
